price,area_sqft,bedrooms,bathrooms,city,location,property_type
387500000.0,9000.0,5,6,Lahore,"DHA Phase 6, DHA Defence",House
380000000.0,9000.0,5,6,Lahore,"DHA Phase 6 - Block H, DHA Phase 6",House
267500000.0,9000.0,5,6,Lahore,"DHA Phase 6, DHA Defence",House
47000000.0,2250.0,4,5,Lahore,"Paragon City, Lahore",House
390000000.0,9000.0,8,6,Lahore,"DHA Phase 6, DHA Defence",House
46000000.0,2250.0,4,5,Lahore,"DHA Phase 7 - Block U, DHA Phase 7",
52600000.0,2250.0,3,4,Lahore,"DHA 9 Town - Block A, DHA 9 Town",House
16500000.0,1125.0,3,4,Lahore,"Low Cost - Block G, Low Cost Sector",House
34000000.0,2250.0,5,5,Lahore,"Bahria Orchard Phase 1 - Northern, Bahria Orchard Phase 1",House
18000000.0,922.4999999999999,,,Lahore,Lahore,Penthouse
23000000.0,1125.0,3,6,Lahore,"DHA Phase 6, DHA Defence",House
79500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block N, DHA Phase 6",
76500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block P, DHA Phase 7",House
21500000.0,1125.0,3,4,Lahore,"Palm City, Ferozepur Road",House
21000000.0,1125.0,3,4,Lahore,"Palm City, Ferozepur Road",House
77500000.0,4500.0,5,6,Lahore,"Lake City Meadows Phase 1 - Block E, Lake City Meadows Phase 1",House
22000000.0,1125.0,3,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
22500000.0,1125.0,3,4,Lahore,"Bahria Orchard Phase 1 - Eastern, Bahria Orchard Phase 1",House
43000000.0,2250.0,5,6,Lahore,"Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1",House
21500000.0,1125.0,4,4,Lahore,"Park View City - Jade Extension Block, Park View City",House
18500000.0,1125.0,4,4,Lahore,"Park View City, Lahore",House
84500000.0,4500.0,5,6,Lahore,"DHA Phase 3 - Block Z, DHA Phase 3",House
92500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block N, DHA Phase 6",House
78500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block N, DHA Phase 6",House
46500000.0,2250.0,5,6,Lahore,"Paragon City, Lahore",House
82500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block M, DHA Phase 6",House
52500000.0,2250.0,5,6,Lahore,"Paragon City, Lahore",House
26500000.0,1125.0,3,4,Lahore,"Paragon City, Lahore",House
13500000.0,675.0,3,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
32000000.0,2250.0,3,3,Lahore,"Askari 11, Askari",Flat
102500000.0,4500.0,5,6,Lahore,"DHA Phase 5 - Block K, DHA Phase 5",House
119900000.0,4500.0,5,6,Lahore,"DHA Phase 8 - Block W, DHA Phase 8",House
67000000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block W, DHA Phase 7",House
62500000.0,4500.0,5,6,Lahore,"Lake City Meadows Phase 1, Lake City Meadows",House
22500000.0,1350.0,3,4,Lahore,"Palm City, Ferozepur Road",House
77500000.0,5400.0,5,5,Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",House
6600000.0,675.0,2,2,Lahore,"Jubilee Town, Lahore",House
83000000.0,4500.0,5,6,Lahore,"Lake City Meadows Phase 1 - Block E, Lake City Meadows Phase 1",House
31000000.0,1125.0,3,4,Lahore,"DHA Phase 5 - Block D, DHA Phase 5",House
12300000.0,675.0,4,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
13500000.0,675.0,4,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
32500000.0,2250.0,5,6,Lahore,"AWT Phase 2, AWT Army Welfare Trust",
5500000.0,675.0,2,1,Lahore,"Allama Iqbal Town - Chinab Block, Allama Iqbal Town",Flat
39000000.0,1575.0,6,6,Lahore,"Lake City - Sector M-7, Lake City",House
16500000.0,675.0,3,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
45000000.0,2250.0,5,6,Lahore,"Paragon City, Lahore",House
21000000.0,1125.0,3,4,Lahore,"Paragon City, Lahore",House
21000000.0,900.0,3,4,Lahore,"Paragon City, Lahore",House
17000000.0,675.0,4,5,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
60000000.0,2250.0,7,7,Lahore,"Paragon City, Lahore",House
6495000.0,540.0,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",
89900000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block U, DHA Phase 7",House
98500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block H, DHA Phase 6",House
49000000.0,2250.0,4,6,Lahore,"DHA Phase 4 - Block KK, DHA Phase 4",
72500000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",
11100000.000000002,877.5,,,Lahore,Lahore,
390000000.0,9000.0,7,6,Lahore,"DHA Phase 6 - Block E, DHA Phase 6",House
18000000.0,1125.0,4,4,Lahore,"Park View City - Tulip Overseas, Park View City",House
12500000.0,900.0,5,5,Lahore,"Gajju Matah, Lahore",House
95000000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",House
110000000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",House
150000000.0,4500.0,8,6,Lahore,"DHA Phase 8 - Block V, DHA Phase 8",House
27500000.0,1125.0,3,4,Lahore,"DHA Phase 4 - Block JJ, DHA Phase 4",House
72500000.0,4500.0,5,6,Lahore,"DHA Phase 4, DHA Defence",House
49900000.0,2250.0,5,6,Lahore,"Bahria Town - Overseas B, Bahria Town - Overseas Enclave",House
49500000.0,2250.0,4,5,Lahore,"Bahria Town - Quaid Block, Bahria Town - Sector E",House
7940000.000000001,495.00000000000006,1,1,Lahore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",Flat
39900000.0,2250.0,5,6,Lahore,"Bahria Town - Janiper Block, Bahria Town - Sector C",House
41500000.0,2250.0,5,6,Lahore,"Bahria Town - Umar Block, Bahria Town - Sector B",House
42500000.0,2250.0,4,5,Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",
37000000.0,1125.0,4,4,Lahore,"Lake City, Raiwind Road",House
56500000.0,2250.0,5,6,Lahore,"Paragon City, Lahore",House
47000000.0,2250.0,5,6,Lahore,"Paragon City, Lahore",House
5475000.0,787.5,2,2,Lahore,"Lahore Motorway City, Lahore",House
14200000.0,1575.0,5,5,Lahore,"Lahore Motorway City, Lahore",House
5850000.0,1125.0,3,3,Lahore,"Lahore Motorway City, Lahore",House
35000000.0,1237.5,6,7,Lahore,"Johar Town Phase 2, Johar Town",House
17000000.0,1125.0,4,5,Lahore,"OLC - Block A, Overseas Low Cost",House
24900000.000000004,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",House
115000000.0,7200.0,6,7,Lahore,"EME Society, Lahore",House
18000000.0,607.5,,,Lahore,Lahore,
52500000.0,2250.0,6,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
22000000.0,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",
87500000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",
21500000.0,1125.0,3,4,Lahore,"Bahria Town - Sector E, Bahria Town",House
4867000.0,315.0,,1,Lahore,"Golf View Residencia - Phase 1, Golf View Residencia",
13500000.0,1102.5,2,2,Lahore,"Bahria Town - Block AA, Bahria Town - Sector D",Flat
105000000.0,4500.0,7,6,Lahore,"DHA Phase 6, DHA Defence",House
17000000.0,1125.0,4,4,Lahore,"Park View City - Platinum Block, Park View City",House
31500000.0,2250.0,3,4,Lahore,"Askari 11, Askari",Flat
6500000.0,675.0,2,1,Lahore,"Allama Iqbal Town - Chinab Block, Allama Iqbal Town",Flat
31000000.0,1035.0,2,2,Lahore,"The Opus Luxury Residence, Gulberg 3",Flat
13300000.0,540.0,,1,Lahore,"Indigo Boutique Apartments, Gulberg",Flat
46000000.0,2250.0,5,6,Lahore,"Paragon City - Imperial Block, Paragon City",House
9350000.0,1125.0,5,4,Lahore,"Lahore Motorway City - Block T, Lahore Motorway City",House
7375000.0,1125.0,3,3,Lahore,"Lahore Motorway City Homes, Lahore Motorway City",House
41500000.0,2250.0,5,5,Lahore,"Paragon City, Lahore",House
12800000.0,1125.0,4,5,Lahore,"Lahore Motorway City - Block T Prime, Lahore Motorway City",House
60000000.0,2700.0,6,7,Lahore,"Lake City - Sector M-3A, Lake City",House
41500000.0,1575.0,6,7,Lahore,"Lake City - Sector M-7A, Lake City",House
31500000.0,1125.0,4,5,Lahore,"Lake City, Raiwind Road",House
65000000.0,4500.0,5,6,Lahore,"Johar Town, Lahore",House
280000000.0,9000.0,5,6,Lahore,"DHA Phase 6, DHA Defence",
28800000.0,3240.0,,,Lahore,Lahore,Penthouse
35000000.0,1800.0,6,7,Lahore,"Johar Town Phase 1, Johar Town",House
44000000.0,2250.0,6,7,Lahore,"LDA Avenue, Lahore",House
86500000.0,5400.0,6,7,Lahore,"DHA Phase 6, DHA Defence",House
22000000.0,1350.0,3,4,Lahore,"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",House
44000000.0,2250.0,5,6,Lahore,"Lake City Meadows, Lahore",
20000000.0,1350.0,3,4,Lahore,"T & T Aabpara Housing Society, Lahore",House
5475000.0,315.0,,1,Lahore,"Dream Gardens Phase 1, Dream Gardens",Flat
32000000.0,2250.0,3,4,Lahore,"Askari 11, Askari",Flat
16000000.0,1125.0,4,4,Lahore,"Park View City - Platinum Block, Park View City",House
129900000.0,4500.0,5,6,Lahore,"Lake City - Sector M-3, Lake City",House
22000000.0,495.00000000000006,,1,Lahore,"Penta Square By DHA Lahore, DHA Phase 5",Flat
44000000.0,1597.5,3,3,Lahore,"Penta Square By DHA Lahore, DHA Phase 5",Flat
43000000.0,1642.5,2,3,Lahore,"Goldcrest Mall & Residency, DHA Phase 4",Flat
220000000.0,4500.0,6,6,Lahore,"DHA Phase 5, DHA Defence",House
26000000.0,787.5,1,2,Lahore,"Penta Square By DHA Lahore, DHA Phase 5",Flat
29700000.000000004,1125.0,4,5,Lahore,"Lake City - Sector M-7B, Lake City",House
77500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block W, DHA Phase 7",House
34400000.0,1125.0,5,6,Lahore,"Johar Town Phase 2, Johar Town",House
51000000.0,2250.0,6,7,Lahore,"Johar Town Phase 1, Johar Town",House
31500000.0,2250.0,5,6,Lahore,"Park View City, Lahore",House
16500000.0,1125.0,4,5,Lahore,"Park View City, Lahore",House
31000000.0,2250.0,5,6,Lahore,"Park View City, Lahore",House
75000000.0,3600.0,5,7,Lahore,"Bahria Town - Sector C, Bahria Town",House
34000000.0,2025.0,4,5,Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",House
39500000.0,1575.0,6,6,Lahore,"Lake City, Raiwind Road",House
27500000.0,1125.0,3,5,Lahore,"DHA 9 Town - Block D, DHA 9 Town",House
73500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block R, DHA Phase 7",
22100000.0,405.0,,,Lahore,Lahore,
23000000.0,1125.0,3,4,Lahore,"DHA 9 Town - Block D, DHA 9 Town",House
71500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block U, DHA Phase 7",House
77000000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",House
83500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block T, DHA Phase 7",House
59500000.0,4500.0,5,6,Lahore,"Lake City Meadows, Lahore",
29900000.000000004,1125.0,4,5,Lahore,"Lake City - Sector M7 - Block C1, Lake City - Sector M-7",House
129000000.0,4500.0,6,7,Lahore,"Lake City - Sector M-3, Lake City",House
160000000.0,4500.0,5,6,Lahore,"DHA Phase 5 - Block L, DHA Phase 5",House
12000000.0,540.0,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
14000000.0,675.0,3,4,Lahore,"Al-Kabir Phase 2 - Usman Block, Al-Kabir Town - Phase 2",House
18500000.0,450.0,1,1,Lahore,"DHA Phase 6, DHA Defence",Flat
14500000.0,675.0,1,1,Lahore,"Gulberg 3 - Block L, Gulberg 3",Flat
113800000.00000001,4500.0,5,7,Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",House
24500000.0,1125.0,5,6,Lahore,"Al-Hamd Gardens, Pine Avenue",House
36500000.0,2250.0,4,4,Lahore,"Eden Palace Villas, Eden",House
29000000.0,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",House
17500000.0,1125.0,3,5,Lahore,"Bahria Orchard Phase 1 - Eastern Extension, Bahria Orchard Phase 1",House
18500000.0,1125.0,3,5,Lahore,"Bahria Orchard Phase 2, Bahria Orchard",House
18000000.0,1125.0,3,4,Lahore,"Bahria Orchard Phase 2, Bahria Orchard",House
6500000.0,495.00000000000006,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",
360000000.0,9000.0,5,6,Lahore,"DHA Phase 6, DHA Defence",
79000000.0,4500.0,5,6,Lahore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",House
115000000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block L, DHA Phase 6",
6987000.0,562.5,,,Lahore,Lahore,Penthouse
55000000.0,2250.0,4,5,Lahore,"DHA Phase 5 - Block D, DHA Phase 5",
19000000.0,1125.0,3,4,Lahore,"Canal Garden, Lahore",House
92500000.0,4500.0,6,6,Lahore,"DHA Phase 6 - Block K, DHA Phase 6",
21500000.0,1125.0,5,6,Lahore,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",House
42500000.0,2250.0,6,7,Lahore,"LDA Avenue - Block J, LDA Avenue",House
87500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block D, DHA Phase 6",
57000000.0,2250.0,5,6,Lahore,"Lake City Meadows Phase 1 - Block F, Lake City Meadows Phase 1",House
13000000.0,675.0,3,5,Lahore,"Al Rehman Garden Phase 2, Al Rehman Garden",House
8800000.0,180.0,1,1,Lahore,"Mian Mehmood Ali Kasoori Road, Gulberg",Flat
15000000.0,675.0,3,4,Lahore,"Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2",House
9500000.0,675.0,3,3,Lahore,"Al Haram Garden, Lahore",House
13000000.0,675.0,3,4,Lahore,"Formanites Housing Scheme, Lahore",House
16500000.0,1125.0,3,4,Lahore,"Formanites Housing Scheme, Lahore",House
59000000.0,2250.0,5,6,Lahore,"Bahria Town - Quaid Block, Bahria Town - Sector E",House
18500000.0,1125.0,3,5,Lahore,"Bahria Orchard, Lahore",House
5800000.0,360.0,,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
8000000.0,495.00000000000006,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
21000000.0,1125.0,4,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
7000000.0,517.5,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
79900000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block W, DHA Phase 7",
87500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block F, DHA Phase 6",
23000000.0,6750.0,,,Lahore,Lahore,
49500000.0,1462.5,5,6,Lahore,"DHA 9 Town - Block B, DHA 9 Town",
179899999.99999997,4500.0,6,7,Lahore,"DHA Phase 6, DHA Defence",
15700000.0,3172.5,,,Lahore,Lahore,Penthouse
97000000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",
89500000.0,4500.0,5,6,Lahore,"DHA Phase 6, DHA Defence",
15500000.0,675.0,4,4,Lahore,"Samanabad, Lahore",House
99500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block L, DHA Phase 6",House
83500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block R, DHA Phase 7",House
40000000.0,1800.0,5,6,Lahore,"Al Rehman Garden Phase 2, Al Rehman Garden",House
84000000.0,4500.0,9,6,Lahore,"Al Rehman Phase 2 - Block L, Al Rehman Garden Phase 2",House
23800000.0,900.0,4,4,Lahore,"Marghzar Officers Colony, Lahore",House
14000000.0,675.0,3,4,Lahore,"Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2",House
51000000.0,2250.0,5,7,Lahore,"Wapda Town Phase 1, Wapda Town",House
76500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block Q, DHA Phase 7",House
35000000.0,2250.0,5,6,Lahore,"LDA Avenue - Block J, LDA Avenue",House
6500000.0,540.0,1,1,Lahore,"Bahria Town - Talha Block, Bahria Town - Sector E",Flat
12500000.0,810.0,2,2,Lahore,"Bahria Town - Sector C, Bahria Town",Flat
10000000.0,495.00000000000006,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
5670000.0,315.0,,1,Lahore,"Bahria Town - Sector B, Bahria Town",
50000000.0,2295.0,5,6,Lahore,"Al Rehman Garden Phase 2, Al Rehman Garden",House
18000000.0,990.0000000000001,2,2,Lahore,"Bahria Town - Johar Block, Bahria Town - Sector E",Flat
38000000.0,2250.0,6,6,Lahore,"Bagh-e-Iram Housing Society, Lahore",House
129000000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block L, DHA Phase 6",
179899999.99999997,9000.0,6,7,Lahore,"DHA Phase 6, DHA Defence",
136500000.0,4500.0,5,6,Lahore,"DHA Phase 5, DHA Defence",
84900000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",
259899999.99999997,9000.0,6,7,Lahore,"DHA Phase 5, DHA Defence",House
19100000.0,360.0,,,Lahore,"Zee Avenue, Cooper Road",
36300000.0,855.0,1,1,Lahore,"Swiss Mall Gulberg, MM Alam Road",
35000000.0,1125.0,3,3,Lahore,"DHA Phase 3 - Block XX, DHA Phase 3",House
23500000.0,1125.0,3,5,Lahore,"DHA 9 Town, DHA Defence",
21000000.0,1800.0,5,5,Lahore,"Hajvery Housing Scheme, Lahore",House
25000000.0,1125.0,4,5,Lahore,"Lake City - Sector M-7B, Lake City",House
29900000.000000004,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",House
9500000.0,562.5,3,3,Lahore,"Nishtar Colony, Lahore",
8000000.0,562.5,3,3,Lahore,"Nishtar Colony, Lahore",
55000000.0,2250.0,4,5,Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",House
49500000.0,2250.0,4,5,Lahore,"DHA Phase 6, DHA Defence",House
8400000.0,247.50000000000003,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
7400000.0,472.5,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
22500000.0,1125.0,5,5,Lahore,"Al Rehman Garden Phase 2, Al Rehman Garden",House
5670000.0,315.0,,1,Lahore,"Bahria Town - Sector B, Bahria Town",Flat
16000000.0,990.0000000000001,2,2,Lahore,"Bahria Town - Johar Block, Bahria Town - Sector E",Flat
30000000.0,1125.0,3,4,Lahore,"DHA 9 Town - Block B, DHA 9 Town",House
13300000.0,742.5,2,2,Lahore,"Bahria Town - Sector D, Bahria Town",Flat
159500000.0,4500.0,5,6,Lahore,"DHA Phase 5, DHA Defence",
48000000.0,2250.0,5,5,Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",House
23000000.0,472.5,,,Lahore,Lahore,
51000000.0,2250.0,5,5,Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",House
45000000.0,2250.0,4,5,Lahore,"Air Avenue - Block L, DHA Phase 8 - Ex Air Avenue",House
5911000.0,675.0,,,Lahore,Lahore,
38000000.0,2250.0,6,6,Lahore,"Jubilee Town - Block B, Jubilee Town",House
34500000.0,2250.0,,,Lahore,"New Iqbal Park Cantt, Cantt",House
67500000.0,3150.0,7,6,Lahore,"Divine Gardens - Block A, Divine Gardens",House
17000000.0,675.0,3,4,Lahore,"80 Feet Road, Marghzar Officers Colony",House
197500000.0,4500.0,7,7,Lahore,"DHA Phase 7 - Block W, DHA Phase 7",
79500000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",House
29500000.0,1125.0,3,4,Lahore,"DHA 9 Town - Block B, DHA 9 Town",House
99000000.0,3375.0,5,5,Lahore,"Askari 10 - Sector S, Askari 10",House
55000000.0,2250.0,4,5,Lahore,"DHA Phase 4, DHA Defence",
9500000.0,675.0,3,3,Lahore,"Lalpul, Mughalpura",House
5500000.0,360.0,3,3,Lahore,"Nishtar Colony, Lahore",House
4850000.0,450.0,2,2,Lahore,"Ferozepur Road, Lahore",House
67000000.0,4500.0,5,6,Lahore,"Lake City Meadows Phase 1, Lake City Meadows",
9000000.0,495.00000000000006,1,1,Lahore,"Bahria Town - Johar Block, Bahria Town - Sector E",Flat
5220000.0,292.5,,1,Lahore,"Bahria Town - Sector B, Bahria Town",Flat
13500000.0,675.0,3,3,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
44500000.0,2250.0,4,5,Lahore,"DHA Phase 7 - Block U, DHA Phase 7",
48000000.0,2250.0,6,6,Lahore,"PGECHS Phase 2, Punjab Govt Employees Society",House
80000000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block K, DHA Phase 6",
58000000.0,2250.0,4,5,Lahore,"DHA Phase 5 - Block L, DHA Phase 5",House
31700000.0,1147.5,,,Lahore,Lahore,
38500000.0,2250.0,6,7,Lahore,"Jubilee Town, Lahore",House
69900000.0,4500.0,5,6,Lahore,"DHA Phase 4, DHA Defence",
15900000.0,765.0,1,1,Lahore,"Johar Town Phase 2 - Block G4, Johar Town Phase 2",
150000000.0,4500.0,5,6,Lahore,"DHA Phase 8 - Block W, DHA Phase 8",House
14000000.0,1057.5,2,2,Lahore,"Air Avenue Luxury Apartments, DHA Phase 8",Flat
16000000.0,832.5,3,3,Lahore,"Samanabad, Lahore",House
35000000.0,2250.0,3,3,Lahore,"Askari 10 - Sector F, Askari 10",Flat
34000000.0,2250.0,3,3,Lahore,"Askari 10 - Sector F, Askari 10",Flat
60000000.0,2250.0,6,6,Lahore,"Lake City - Sector M-6, Lake City",House
48000000.0,2250.0,5,6,Lahore,"Bahria Town - Janiper Block, Bahria Town - Sector C",House
52000000.0,2250.0,5,6,Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",House
29500000.0,1125.0,3,4,Lahore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",House
17500000.0,1125.0,3,3,Lahore,"Khayaban-e-Amin - Block L, Khayaban-e-Amin",House
13300000.0,742.5,2,2,Lahore,"Bahria Town - Sector B, Bahria Town",Flat
8280000.0,450.0,1,1,Lahore,"Bahria Town - Sector B, Bahria Town",Flat
69000000.0,4050.0,5,6,Lahore,"Lake City Meadows Phase 1 - Block E, Lake City Meadows Phase 1",House
19500000.0,1125.0,3,3,Lahore,"Lake City Meadows Phase 1 - Block F, Lake City Meadows Phase 1",
47500000.0,2250.0,5,6,Lahore,"Lake City Meadows Phase 1, Lake City Meadows",House
27000000.0,1125.0,3,4,Lahore,"DHA 9 Town - Block A, DHA 9 Town",House
42000000.0,2250.0,5,5,Lahore,"Formanites Housing Scheme - Block N, Formanites Housing Scheme",
58000000.0,4500.0,5,5,Lahore,"Lake City Meadows Phase 1 - Block D, Lake City Meadows Phase 1",House
34500000.0,2025.0,5,5,Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",House
37500000.0,2025.0,4,5,Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",House
32500000.0,2250.0,3,4,Lahore,"Askari 11 - Sector B Apartments, Askari 11",Flat
45000000.0,2250.0,4,5,Lahore,"DHA Phase 7, DHA Defence",House
24500000.0,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",House
60000000.0,4500.0,7,7,Lahore,"Iqbal Avenue Phase 1, Iqbal Avenue",House
38000000.0,2250.0,3,4,Lahore,"DHA Phase 3 - Block Z, DHA Phase 3",House
24500000.0,1282.5,3,4,Lahore,"Dream Gardens, Defence Road",House
67000000.0,3150.0,7,3,Lahore,"Cantt, Lahore",
18500000.0,900.0,3,4,Lahore,"Al-Ahmad Garden Housing Scheme, GT Road",House
45000000.0,2250.0,4,5,Lahore,"DHA Phase 7 - Block U, DHA Phase 7",
55800000.0,2250.0,5,6,Lahore,"Wapda Town Phase 1, Wapda Town",
14000000.0,1125.0,3,4,Lahore,"Bahria Nasheman, Lahore",House
12900000.0,450.0,4,4,Lahore,"Marghzar Officers Colony, Lahore",House
147500000.0,4500.0,5,6,Lahore,"DHA Phase 5 - Block G, DHA Phase 5",House
105000000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block M, DHA Phase 6",House
165000000.0,9000.0,6,6,Lahore,"DHA Phase 3 - Block X, DHA Phase 3",House
19500000.0,1125.0,3,4,Lahore,"Bahria Orchard Phase 1, Bahria Orchard",
4500000.0,315.0,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
23500000.0,1125.0,4,4,Lahore,"Park View City - Tulip Block, Park View City",House
24500000.0,1125.0,4,4,Lahore,"Park View City - Executive Block, Park View City",House
12000000.0,1125.0,3,4,Lahore,"Bahria Orchard, Lahore",House
16000000.0,1800.0,2,3,Lahore,"Bahria Orchard, Lahore",House
5500000.0,1125.0,2,2,Lahore,"Bahria Orchard Phase 4, Bahria Orchard",Flat
45000000.0,2025.0,5,6,Lahore,"Lake City Meadows, Lahore",House
77500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block U, DHA Phase 7",
17500000.0,1125.0,4,4,Lahore,"Park View City, Lahore",House
26000000.0,1125.0,4,4,Lahore,"DHA 9 Town, DHA Defence",
103000000.0,3375.0,5,6,Lahore,"Askari 10 - Sector S, Askari 10",House
21500000.0,1125.0,4,5,Lahore,"Al-Ahmad Garden Housing Scheme, GT Road",House
14500000.0,675.0,3,4,Lahore,"Al Hafeez Gardens, GT Road",House
52500000.0,2250.0,5,5,Lahore,"Allama Iqbal Town, Lahore",House
39500000.0,1800.0,7,8,Lahore,"Chaman Park, Lahore",House
11500000.0,630.0,3,2,Lahore,"GT Road, Lahore",House
25000000.0,2250.0,3,3,Lahore,"PCSIR Staff Colony, Lahore",House
61400000.0,2250.0,8,6,Lahore,"Allama Iqbal Town, Lahore",House
65000000.0,2250.0,4,5,Lahore,"DHA Phase 4 - Block EE, DHA Phase 4",House
125000000.0,4500.0,7,6,Lahore,"DHA Phase 4, DHA Defence",House
90000000.0,4500.0,5,6,Lahore,"DHA Phase 4 - Block GG, DHA Phase 4",House
95000000.0,4500.0,5,6,Lahore,"DHA Phase 3 - Block X, DHA Phase 3",House
76500000.0,2250.0,4,5,Lahore,"DHA Phase 5 - Block D, DHA Phase 5",House
75000000.0,4500.0,5,6,Lahore,"Lake City Meadows, Lahore",
31500000.0,2250.0,2,3,Lahore,"Lake City Meadows, Lahore",House
95000000.0,4500.0,5,6,Lahore,"DHA Phase 6, DHA Defence",House
12000000.0,562.5,3,3,Lahore,"Ali Town, Lahore",House
30000000.0,1125.0,8,7,Lahore,"Sultan Town, Lahore",
63500000.0,1800.0,5,6,Lahore,"Johar Town Phase 2, Johar Town",House
84100000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block D, DHA Phase 6",House
24600000.0,697.5,1,1,Lahore,"Gulberg, Lahore",
45000000.0,1282.5,2,3,Lahore,"Gulberg, Lahore",
115000000.0,4500.0,5,6,Lahore,"Askari 10 - Sector D, Askari 10",House
27500000.0,2250.0,3,3,Lahore,"Aamir Town, Harbanspura",House
24500000.0,1125.0,4,5,Lahore,"Johar Town Phase 1 - Block A1, Johar Town Phase 1",House
15500000.0,1125.0,3,3,Lahore,"Bahria Nasheman, Lahore",House
17000000.0,675.0,3,4,Lahore,"Jubilee Town - Block C, Jubilee Town",House
81500000.0,4500.0,5,7,Lahore,"DHA Phase 5, DHA Defence",
22000000.0,1125.0,4,5,Lahore,"Central Park Housing Scheme, Lahore",House
11500000.0,787.5,1,1,Lahore,"The Spring Apartment Homes, Main Canal Bank Road",Flat
